id_video_anonimizado,text,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column
video_3820,"Advogado famoso preso por suposta agressão a companheira! | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",0,0,"Advogado famoso preso por suposta agressão a companheira! | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",0.19870108,0.09447360038757324,0.19870108,0.015157142,0.016360072,0.15769513,videos_misoginia,0,final_misoginia
video_3831,Isso é o que dá mais t3s  no homem | Thiago Schutz #shorts #reflexão #lar #amor #casamento #mulher,0,0,Isso é o que dá mais t3s  no homem | Thiago Schutz #shorts #reflexão #lar #amor #casamento #mulher,0.043399423,0.0993962287902832,0.043399423,0.004272461,0.006178642,0.015796926,videos_misoginia,0,final_misoginia
video_3860,"Como conquistar um homem? #conquistaramor #conquistarhomem #comoconquistarumhomem Como conquistar um homem?Neste vídeo eu vou te explicar Como conquistar um homem. Aqui você vai compreender como conquistar aquele homem ou  como conquistar os homens então este vídeo é para você.Aqui você também vai aprender a como deixar um homem apaixonado por você, como atrair um homem e como deixar o homem apaixonado. O processo de conquista ou de conquistar está resumido neste vídeo.🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/🔴COMO RECONQUISTAR O EX🔴https://pay.kiwify.com.br/B5bvtUE🔴E-BOOK: GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMAhttps://pay.hotmart.com/C83942882PINSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS AMOROSO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤Como conquistar um homem?https://youtube.com/shorts/ZQty7HHid4o🚨Videos que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADEhttps://youtu.be/KgiHeongySk➤COMO PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE.https://youtu.be/67d0yYyVIp8➤QUAIS SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICOhttps://youtu.be/s4mve-Svf58➤3 ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL.https://youtu.be/4ldhbs-sq2E➤4 ATITUDES QUE AFASTAM OS HOMENShttps://youtu.be/sXr7rPLVb5Y➤4 COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHERhttps://youtu.be/2oARE1DH5Bw➤4 DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTAhttps://youtu.be/p0Tp5mIxfsg➤SERÁ QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO.https://youtu.be/DzyypBZ0e6A➤3 COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERERhttps://youtu.be/rMdqdIt8B6o➤GATILHOS VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA.https://youtu.be/TUuBavtdsM0===========================================================🔴 #mulher #relacionamento #conquistaramor #conquistarhomem #comoconquistarumhomem🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",0,0,"Como conquistar um homem? #conquistaramor #conquistarhomem #comoconquistarumhomem Como conquistar um homem?Neste vídeo eu vou te explicar Como conquistar um homem. Aqui você vai compreender como conquistar aquele homem ou  como conquistar os homens então este vídeo é para você.Aqui você também vai aprender a como deixar um homem apaixonado por você, como atrair um homem e como deixar o homem apaixonado. O processo de conquista ou de conquistar está resumido neste vídeo.🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/🔴COMO RECONQUISTAR O EX🔴https://pay.kiwify.com.br/B5bvtUE🔴E-BOOK: GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMAhttps://pay.hotmart.com/C83942882PINSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS AMOROSO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤Como conquistar um homem?https://youtube.com/shorts/ZQty7HHid4o🚨Videos que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADEhttps://youtu.be/KgiHeongySk➤COMO PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE.https://youtu.be/67d0yYyVIp8➤QUAIS SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICOhttps://youtu.be/s4mve-Svf58➤3 ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL.https://youtu.be/4ldhbs-sq2E➤4 ATITUDES QUE AFASTAM OS HOMENShttps://youtu.be/sXr7rPLVb5Y➤4 COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHERhttps://youtu.be/2oARE1DH5Bw➤4 DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTAhttps://youtu.be/p0Tp5mIxfsg➤SERÁ QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO.https://youtu.be/DzyypBZ0e6A➤3 COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERERhttps://youtu.be/rMdqdIt8B6o➤GATILHOS VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA.https://youtu.be/TUuBavtdsM0===========================================================🔴 #mulher #relacionamento #conquistaramor #conquistarhomem #comoconquistarumhomem🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",0.10956833,0.09824180603027344,0.10956833,0.010223389,0.025203101,0.02193286,videos_misoginia,0,final_misoginia
video_3904,agora elas perderam a noção de vez,1,1,agora elas perderam a noção de vez,0.11388343,0.08370399475097656,0.11388343,0.0022888184,0.007029593,0.04207976,videos_misoginia,1,final_misoginia
video_3952,"Gretchen Revela Problema De Saúde CONSTRANGEDOR Do Marido Hoje no hackeando a matrix tem a cantora Gretchen junto ao seu marido, falando da importancia pro homem quando necessário, de fazer uma harmonização na sua parte intima, pois isso melhora demais a alto estima do homem, e pode salvar o casamento, não há motivos para ter receio de falar sobre esse assunto    ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:Gretchen Revela Problema De Saúde CONSTRANGEDOR Do Maridohttps://youtu.be/SFshwJnakl4",0,0,"Gretchen Revela Problema De Saúde CONSTRANGEDOR Do Marido Hoje no hackeando a matrix tem a cantora Gretchen junto ao seu marido, falando da importancia pro homem quando necessário, de fazer uma harmonização na sua parte intima, pois isso melhora demais a alto estima do homem, e pode salvar o casamento, não há motivos para ter receio de falar sobre esse assunto    ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:Gretchen Revela Problema De Saúde CONSTRANGEDOR Do Maridohttps://youtu.be/SFshwJnakl4",0.15269235,0.09675860404968262,0.15269235,0.014640691,0.027413858,0.031917825,videos_misoginia,0,final_misoginia
video_4011,"Meu marido ganha bem menos que eu, difícil ser uma mulher submissa se ele não é provedor ",1,0,"Meu marido ganha bem menos que eu, difícil ser uma mulher submissa se ele não é provedor ",0.112746716,0.09075546264648438,0.112746716,0.0049591064,0.059311368,0.061626412,videos_misoginia,1,final_misoginia
video_4023,Eh vivi um ano separada do meu marido 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Eh vivi um ano separada do meu marido 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.15213956,0.08767962455749512,0.15213956,0.011520386,0.013847848,0.028502205,videos_misoginia,0,final_misoginia
video_4087,"""Como uma mulher traí"" | Qual a sua opinião? #rafaelaires  #antiotario  #redpillbrasil  ",1,1,"""Como uma mulher traí"" | Qual a sua opinião? #rafaelaires  #antiotario  #redpillbrasil  ",0.0926474,0.09642243385314941,0.0926474,0.0045394897,0.025806036,0.04969218,videos_misoginia,1,final_misoginia
video_4123,"Algumas mulheres só querem isso, um pagador de Ifood. #Redpill #sigma #evolução #homem #homemdevalor #masculinidade #valores #motivação #react #respeito #humildade #principios #evoluir #shorts",1,1,"Algumas mulheres só querem isso, um pagador de Ifood. #Redpill #sigma #evolução #homem #homemdevalor #masculinidade #valores #motivação #react #respeito #humildade #principios #evoluir #shorts",0.024378212,0.06956076622009277,0.024378212,0.001335144,0.011025362,0.018065477,videos_misoginia,1,final_misoginia
video_4283,Elas precisam entender🤔,0,0,Elas precisam entender🤔,0.06104896,0.08645844459533691,0.06104896,0.0011062622,0.0035702933,0.0350029,videos_misoginia,0,final_misoginia
video_4320,"'GOSTO de hom&m que ja foi PR3S0'' #mentalidadeblack #mestredablack #redpill #desenvolvimentopessoal #masculinidade ✅CURSO BITCOIN 10 REAIS E CURSO YOUTUBE 20 REAIS:mercado pago:https://mpago.la/12Cyu4ochave PIX para pagamento no mercado pago:22992232841PIX concluido,é só chamar no whatsapp e informar o comprovante:https://wa.me/5522992232841✅CANAL DO TELEGRAM PARA DESENVOLVIMENTO PESSOAL:https://t.me/+bQTSMHl9Z1o4NDAxESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários",0,0,"'GOSTO de hom&m que ja foi PR3S0'' #mentalidadeblack #mestredablack #redpill #desenvolvimentopessoal #masculinidade ✅CURSO BITCOIN 10 REAIS E CURSO YOUTUBE 20 REAIS:mercado pago:https://mpago.la/12Cyu4ochave PIX para pagamento no mercado pago:22992232841PIX concluido,é só chamar no whatsapp e informar o comprovante:https://wa.me/5522992232841✅CANAL DO TELEGRAM PARA DESENVOLVIMENTO PESSOAL:https://t.me/+bQTSMHl9Z1o4NDAxESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários",0.10566349,0.10612678527832031,0.10566349,0.01825585,0.020178653,0.031807642,videos_misoginia,0,final_misoginia
video_4365,Mulher CASADA que pula cerca😱,0,0,Mulher CASADA que pula cerca😱,0.15545623,0.07233166694641113,0.15545623,0.008544922,0.03249594,0.07840354,videos_misoginia,0,final_misoginia
video_439,Como se chama isso na sua cidade? 🤦‍♂️ 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0,0,Como se chama isso na sua cidade? 🤦‍♂️ 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0.025674535,0.10711836814880371,0.025674535,0.001783371,0.0058826595,0.012680908,videos_misoginia,0,final_misoginia
video_4403,“Quando tu fica muito tempo solteiro é muito mais difícil de tu querer namorar de novo” 🍷🗿 Senhores…1. Obtenha o Mega Combo 📕2. Solicite sua entrada no grupo privado 🔐3. Desfrute de toda a sabedoria 🍷🗿Te espero lá ⤵🔗 - https://hotm.art/ComboManual,0,0,“Quando tu fica muito tempo solteiro é muito mais difícil de tu querer namorar de novo” 🍷🗿 Senhores…1. Obtenha o Mega Combo 📕2. Solicite sua entrada no grupo privado 🔐3. Desfrute de toda a sabedoria 🍷🗿Te espero lá ⤵🔗 - https://hotm.art/ComboManual,0.033806015,0.08494973182678223,0.033806015,0.0026512146,0.0032743104,0.010286893,videos_misoginia,0,final_misoginia
video_4418,"Roberto Justos Ensina O Que  Fazer Quando a Esposa Dança Funk Na TV #hackeandoamatrix #morenotatuado #homemdealtovalor Roberto Justus falando sobre como é sua relação com sua atual esposa.    -----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:",0,0,"Roberto Justos Ensina O Que  Fazer Quando a Esposa Dança Funk Na TV #hackeandoamatrix #morenotatuado #homemdealtovalor Roberto Justus falando sobre como é sua relação com sua atual esposa.    -----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:",0.1140901,0.08645868301391602,0.1140901,0.009994507,0.02138452,0.03588435,videos_misoginia,0,final_misoginia
video_4441,Mais uma tendo RETORNO 🎯,0,0,Mais uma tendo RETORNO 🎯,0.011749268,0.08366966247558594,0.011749268,0.0007390976,0.0016371552,0.008747884,videos_misoginia,0,final_misoginia
video_4472,O que leva um cara a se sujeitar a isso? 🐂 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0,1,O que leva um cara a se sujeitar a isso? 🐂 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0.038519915,0.08208203315734863,0.038519915,0.0030517578,0.0073995716,0.014884921,videos_misoginia,0,final_misoginia
video_46,"Quer segunda chance depois de trair? Ainda quer perdão dizendo que foi ""fraqueza""! #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",0,0,"Quer segunda chance depois de trair? Ainda quer perdão dizendo que foi ""fraqueza""! #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",0.25915736,0.07520794868469238,0.25915736,0.020515325,0.019977676,0.24928534,videos_misoginia,0,final_misoginia
video_4647,Mulher de 20 com homem de 70 😱🤦🏻,0,0,Mulher de 20 com homem de 70 😱🤦🏻,0.11129999,0.08036279678344727,0.11129999,0.005493164,0.025203101,0.04383647,videos_misoginia,0,final_misoginia
video_4720,"Sempre dei amor p esposo, e Por conta d 1 vacilo meu quer separação. Anula tudo q vivems 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0,0,"Sempre dei amor p esposo, e Por conta d 1 vacilo meu quer separação. Anula tudo q vivems 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0.15766735,0.09784984588623047,0.15766735,0.014253352,0.020078164,0.027218282,videos_misoginia,0,final_misoginia
video_4742,Elas estão arrasando na bala? | Thiago Schutz #shorts #relacionamento #reflexão #amor #baladas #role,0,0,Elas estão arrasando na bala? | Thiago Schutz #shorts #relacionamento #reflexão #amor #baladas #role,0.03734144,0.04291582107543945,0.03734144,0.0033187866,0.004236255,0.014086916,videos_misoginia,0,final_misoginia
video_4746,"NETFLIX FAZ UMA MINISSÉRIE HORRENDA COM LACRAÇÃO DO COMEÇO AO FIM! ALVO: HOMEM BRANCO HETEROSSEXUAL Não vou me estender muito em mais explicações porque o vídeo explica o que se é preciso entender. Série da Netflix deixa, para o espectador atento, várias lacrações sútis (para os iludidos, não). Uma clara demonstração de uma sociedade autofágica. O próprio ocidente se autodestrói em uma sanha louca e revolucionária que para os leigos é impossível de entender.#minissérie #adolescencia #netflixseries",1,1,"NETFLIX FAZ UMA MINISSÉRIE HORRENDA COM LACRAÇÃO DO COMEÇO AO FIM! ALVO: HOMEM BRANCO HETEROSSEXUAL Não vou me estender muito em mais explicações porque o vídeo explica o que se é preciso entender. Série da Netflix deixa, para o espectador atento, várias lacrações sútis (para os iludidos, não). Uma clara demonstração de uma sociedade autofágica. O próprio ocidente se autodestrói em uma sanha louca e revolucionária que para os leigos é impossível de entender.#minissérie #adolescencia #netflixseries",0.38434127,0.10405802726745605,0.38434127,0.02458496,0.33060804,0.27763805,videos_misoginia,1,final_misoginia
video_4816,"Meu filho me disse que não queria mais ter mãe 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0,"Meu filho me disse que não queria mais ter mãe 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0.017215505,0.08768200874328613,0.017215505,0.0011062622,0.0026638457,0.0114269,videos_misoginia,0,final_misoginia
video_4831,"ELON MUSK: VILÃO OU HERÓI DA CIÊNCIA? Part. Felipe Hime ELON MUSK: VILÃO OU HERÓI DA CIÊNCIA? Part. Felipe Hime▶ LEPRECHAUN - Clique e acesse a plataformahttp://leprechaun.app/▶KOTAI PROJECThttps://www.kotaiproject.com/▶ DINOXXhttps://dinoxx.com.br/redcast/▶ BATISMO BITCOINhttps://payfast.greenn.com.br/redirect/113648/?a_id=913455.▶ LAC CLINICA https://lp1.lacclinica.com.br/▶ 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 https://institutooliver.com.br/ 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 https://go.hotmart.com/S28462720M 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 https://go.hotmart.com/Y11127534P 📞 34-993004408📶  ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: https://creators.insiderstore.com.br/Redcast▶ FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTOhttps://www.ftw.com.br/?parceiro=9755▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link:https://www.insiderstore.com.br/?utm_medium=a64a8e2e&utm_campaign=FavoritosInsider&cupom=REDCASTBF&utm_source=influmkt-bf▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: https://open.spotify.com/show/2qGNLUOtkA55qknCHicdoTYouTube Music: https://music.youtube.com/channel/UCeL1a4rpEA8UG9IQIewPccgAmazon Music: https://music.amazon.com.br/podcasts/5a492610-0c19-4087-9fde-a24f90421a10/redcastApple Podcasts: https://podcasts.apple.com/us/podcast/redcast/id1784860273",0,0,"ELON MUSK: VILÃO OU HERÓI DA CIÊNCIA? Part. Felipe Hime ELON MUSK: VILÃO OU HERÓI DA CIÊNCIA? Part. Felipe Hime▶ LEPRECHAUN - Clique e acesse a plataformahttp://leprechaun.app/▶KOTAI PROJECThttps://www.kotaiproject.com/▶ DINOXXhttps://dinoxx.com.br/redcast/▶ BATISMO BITCOINhttps://payfast.greenn.com.br/redirect/113648/?a_id=913455.▶ LAC CLINICA https://lp1.lacclinica.com.br/▶ 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 https://institutooliver.com.br/ 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 https://go.hotmart.com/S28462720M 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 https://go.hotmart.com/Y11127534P 📞 34-993004408📶  ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: https://creators.insiderstore.com.br/Redcast▶ FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTOhttps://www.ftw.com.br/?parceiro=9755▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link:https://www.insiderstore.com.br/?utm_medium=a64a8e2e&utm_campaign=FavoritosInsider&cupom=REDCASTBF&utm_source=influmkt-bf▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: https://open.spotify.com/show/2qGNLUOtkA55qknCHicdoTYouTube Music: https://music.youtube.com/channel/UCeL1a4rpEA8UG9IQIewPccgAmazon Music: https://music.amazon.com.br/podcasts/5a492610-0c19-4087-9fde-a24f90421a10/redcastApple Podcasts: https://podcasts.apple.com/us/podcast/redcast/id1784860273",0.011812098,0.10260939598083496,0.011812098,0.0016498566,0.0027933381,0.009678889,videos_misoginia,0,final_misoginia
video_4888,Vocês viram o que aconteceu no Brasil no intervalo de uma semana?,0,0,Vocês viram o que aconteceu no Brasil no intervalo de uma semana?,0.006325369,0.09174919128417969,0.004460952,0.0003194809,0.0012486777,0.006325369,videos_misoginia,0,final_misoginia
video_4891,CARIANI CONTA O SEGREDO PARA METER O SHAPE,0,0,CARIANI CONTA O SEGREDO PARA METER O SHAPE,0.15822013,0.09054851531982422,0.15822013,0.0063705444,0.0051797,0.062150877,videos_misoginia,0,final_misoginia
video_4951,"A VERDADE que ninguém fala sobre a traição que a IZA levou Hoje no hackeando a matrix tem o caso de traição que ocorreu com a cantora Iza enquanto ela estava grávida do jogador Yuri Lima.    Seja membro deste canal e ganhe benefícios:https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:A VERDADE que ninguém fala sobre a traição que a IZA sofreu",0,0,"A VERDADE que ninguém fala sobre a traição que a IZA levou Hoje no hackeando a matrix tem o caso de traição que ocorreu com a cantora Iza enquanto ela estava grávida do jogador Yuri Lima.    Seja membro deste canal e ganhe benefícios:https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:A VERDADE que ninguém fala sobre a traição que a IZA sofreu",0.24603334,0.08983993530273438,0.24603334,0.017481172,0.021585498,0.086852804,videos_misoginia,0,final_misoginia
