id_video_anonimizado,text,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
video_16924,como fazer ela desistir de pedir 2 #homem #homens #homemdevalor #homemmoderno #motivação Como fazer ela desistir de pedir #homem #homens #homemdevalor #homemmoderno #motivação,0,0,como fazer ela desistir de pedir 2 #homem #homens #homemdevalor #homemmoderno #motivação Como fazer ela desistir de pedir #homem #homens #homemdevalor #homemmoderno #motivação,0.005869366,0.2967250347137451,0.0032828837,0.00029921532,0.0006613367,0.005869366,videos
video_16938,"Relacionamento 50/50, você está disposta? | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",0,0,"Relacionamento 50/50, você está disposta? | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",0.15987846,0.3204481601715088,0.15987846,0.009384155,0.008509507,0.082372494,videos
video_16952,"MULHER FALANDO QUE ELAS TEM QUE APRENDER A VIVER SEM HOMEM! Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre MULHER FALANDO QUE ELAS TEM QUE APRENDER A VIVER SEM HOMEM! não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",0,0,"MULHER FALANDO QUE ELAS TEM QUE APRENDER A VIVER SEM HOMEM! Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre MULHER FALANDO QUE ELAS TEM QUE APRENDER A VIVER SEM HOMEM! não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",0.27525392,0.27319931983947754,0.27525392,0.020386212,0.1508922,0.06669625,videos
video_16973,Bebi e fiquei com 4 em uma boate. #redpill,0,0,Bebi e fiquei com 4 em uma boate. #redpill,0.028385026,0.2818453311920166,0.028385026,0.0021266937,0.0025158543,0.010400894,videos
video_17058,"Marido acha q não sei, coloquei câmera em casa, sei q t usando minhas calcinhas.Questiono? #redpill ",0,0,"Marido acha q não sei, coloquei câmera em casa, sei q t usando minhas calcinhas.Questiono? #redpill ",0.38811707,0.28793907165527344,0.38811707,0.02491361,0.028886627,0.123407245,videos
video_17065,"Mãe sensata? É ótimo! Mas homem que só amadurece com a permissão da mãe... | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",0,0,"Mãe sensata? É ótimo! Mas homem que só amadurece com a permissão da mãe... | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",0.200795,0.2574639320373535,0.200795,0.015479924,0.019877186,0.1640896,videos
video_1707,Atitude da mulher depois que se formou🤦🏽,0,0,Atitude da mulher depois que se formou🤦🏽,0.23812068,0.27997446060180664,0.23812068,0.011444092,0.20088354,0.1640896,videos
video_17071,"Minha mina terminou e tá seguindo vários mlks no insta #VSM #relacionamentosEntre para o Super Aulão de VSM: http://bit.ly/3RUC29n Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0,0,"Minha mina terminou e tá seguindo vários mlks no insta #VSM #relacionamentosEntre para o Super Aulão de VSM: http://bit.ly/3RUC29n Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0.103494145,0.27297186851501465,0.103494145,0.0077056885,0.013646871,0.023995465,videos
video_17098,"CHAD VADER É MAL PEGA UM PEGA GERAL!KKKK seja bem vindo a mais um vídeo do canal,  ATENÇÃO hoje vamos ver!!!CHAD VADER É MAL PEGA UM PEGA GERAL!KKKK  Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar",0,0,"CHAD VADER É MAL PEGA UM PEGA GERAL!KKKK seja bem vindo a mais um vídeo do canal,  ATENÇÃO hoje vamos ver!!!CHAD VADER É MAL PEGA UM PEGA GERAL!KKKK  Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar",0.39644176,0.2844982147216797,0.39644176,0.026936848,0.04667538,0.21135417,videos
video_1714,10 Mentiras Que Toda Mulher Fala,1,0,10 Mentiras Que Toda Mulher Fala,0.32020867,0.29262399673461914,0.32020867,0.012703998,0.3043136,0.20434737,videos
video_1720,“A questão é com quais virtudes você quer conviver?” 🍷🗿#redpill #antiotario #rafaelaires 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,“A questão é com quais virtudes você quer conviver?” 🍷🗿#redpill #antiotario #rafaelaires 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.09741997,0.27156853675842285,0.09741997,0.0062561035,0.007880543,0.01640493,videos
video_17206,"OS  ERROS QUE AFASTAM A SUA EX ✅👉 APRENDA O MÉTODO DA OBSESSÃO FEMININA Acesse o link abaixo 👇👇👇https://curso1.fabricioacunha.com.br/✅👉RECONQUISTE A SUA EX DE VOLTAAcesse o link abaixo 👇👇👇https://reconquistarex.fabricioacunha.com.br/✅E-BOOK GRÁTIS:  ""COMO SUPERAR UM TÉRMINO EM 8 PASSOS""👇👇👇https://fabricioacunha.com.br/superar-um-terminoSe você está se perguntando por que as coisas não estão indo bem com a sua ex, este vídeo é para você. Abordamos os erros comuns que muitos cometem, sem perceber, que podem afastar a ex-parceira. Fique atento a esses insights valiosos para melhorar as suas chances de uma relação saudável.Evite Armadilhas Comuns:A reconciliação após um término pode ser delicada, e certos comportamentos podem, inadvertidamente, empurrar a sua ex para longe. Este vídeo explora os erros que, muitas vezes, passam despercebidos, desde a comunicação inadequada até a falta de espaço necessário. Ao entender essas armadilhas, você estará mais bem equipado para construir pontes, não muros.Reconstrua com Sabedoria:A jornada para reconquistar uma ex começa com a autorreflexão e a correção de comportamentos prejudiciais. Descubra as chaves para uma abordagem mais consciente, que nutre uma conexão saudável. Este vídeo oferece não apenas uma análise crítica dos erros a evitar, mas também sugestões sobre como reconstruir uma base sólida para um potencial reencontro.Você será um expert na paquera e sedução. Aprenda a conquistar mulheres em qualquer lugar.Seja um homem atraente e comece agora a conquistar qualquer tipo de mulher!Com essas dicas você pode seduzir qualquer mulher e disparar os gatilhos de atração nela!!Seja um homem de atitude e auto confiante!!#CONQUISTEQUALQUERMULHER#GATILHOS_DA_ATRAÇÃO#SEJA_ATRAENTE#HOMEMATRAENTE",1,0,"OS  ERROS QUE AFASTAM A SUA EX ✅👉 APRENDA O MÉTODO DA OBSESSÃO FEMININA Acesse o link abaixo 👇👇👇https://curso1.fabricioacunha.com.br/✅👉RECONQUISTE A SUA EX DE VOLTAAcesse o link abaixo 👇👇👇https://reconquistarex.fabricioacunha.com.br/✅E-BOOK GRÁTIS:  ""COMO SUPERAR UM TÉRMINO EM 8 PASSOS""👇👇👇https://fabricioacunha.com.br/superar-um-terminoSe você está se perguntando por que as coisas não estão indo bem com a sua ex, este vídeo é para você. Abordamos os erros comuns que muitos cometem, sem perceber, que podem afastar a ex-parceira. Fique atento a esses insights valiosos para melhorar as suas chances de uma relação saudável.Evite Armadilhas Comuns:A reconciliação após um término pode ser delicada, e certos comportamentos podem, inadvertidamente, empurrar a sua ex para longe. Este vídeo explora os erros que, muitas vezes, passam despercebidos, desde a comunicação inadequada até a falta de espaço necessário. Ao entender essas armadilhas, você estará mais bem equipado para construir pontes, não muros.Reconstrua com Sabedoria:A jornada para reconquistar uma ex começa com a autorreflexão e a correção de comportamentos prejudiciais. Descubra as chaves para uma abordagem mais consciente, que nutre uma conexão saudável. Este vídeo oferece não apenas uma análise crítica dos erros a evitar, mas também sugestões sobre como reconstruir uma base sólida para um potencial reencontro.Você será um expert na paquera e sedução. Aprenda a conquistar mulheres em qualquer lugar.Seja um homem atraente e comece agora a conquistar qualquer tipo de mulher!Com essas dicas você pode seduzir qualquer mulher e disparar os gatilhos de atração nela!!Seja um homem de atitude e auto confiante!!#CONQUISTEQUALQUERMULHER#GATILHOS_DA_ATRAÇÃO#SEJA_ATRAENTE#HOMEMATRAENTE",0.11212669,0.3209707736968994,0.11212669,0.012574885,0.025002124,0.025929155,videos
video_17250,"ISSO ACABA COM O DESEJO SEXUAL DO CASAL REVELANDO OS SEGREDOS DAS MULHERES - PodShape 08Episódio completo: https://www.youtube.com/watch?v=RlccYgqj6tQCanal: PodShape Podcasthttps://www.youtube.com/ Convidado: Mariana Vabohttps://www.youtube.com/ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Deixe o seu like e comentário, não se esqueça de inscrever-se no canal!📕 Aprenda como conquistar qualquer mulher. Acesse o link: https://bit.ly/47tJ0bQ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Deixe o seu like e comentário!- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:   - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento #psicologiacomportamental #psicologaderelacionamento #inteligenciaemocional #linguagemcorporal",1,1,"ISSO ACABA COM O DESEJO SEXUAL DO CASAL REVELANDO OS SEGREDOS DAS MULHERES - PodShape 08Episódio completo: https://www.youtube.com/watch?v=RlccYgqj6tQCanal: PodShape Podcasthttps://www.youtube.com/ Convidado: Mariana Vabohttps://www.youtube.com/ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Deixe o seu like e comentário, não se esqueça de inscrever-se no canal!📕 Aprenda como conquistar qualquer mulher. Acesse o link: https://bit.ly/47tJ0bQ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Deixe o seu like e comentário!- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:   - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento #psicologiacomportamental #psicologaderelacionamento #inteligenciaemocional #linguagemcorporal",0.25462922,0.28818607330322266,0.25462922,0.023076924,0.06658725,0.06023245,videos
video_17280,Mulher se recusa sair com homem para comer x-tudo #homem #homens #homemdevalor #homemmoderno Mulher se recusa sair com homem para comer x-tudo #homem #homens #homemdevalor #homemmoderno #motivacao #homem #homens #homemdevalor #homemmoderno #motivacao,0,0,Mulher se recusa sair com homem para comer x-tudo #homem #homens #homemdevalor #homemmoderno Mulher se recusa sair com homem para comer x-tudo #homem #homens #homemdevalor #homemmoderno #motivacao #homem #homens #homemdevalor #homemmoderno #motivacao,0.0054846136,0.3192570209503174,0.001822079,0.00017642975,0.0002381737,0.0054846136,videos
video_17340,"A vulnerabilidade não é fraqueza, é coragem | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa. ",0,0,"A vulnerabilidade não é fraqueza, é coragem | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa. ",0.16098402,0.28336668014526367,0.16098402,0.010986328,0.010211408,0.08508729,videos
video_17430,"MULHER EXPLICANDO O QUER DIZER QUANDO AS MULHERES FALAM QUE OS HOMENS SÃO FROUXOS! seja bem vindo a mais um vídeo do canal, hoje vamosMULHER EXPLICANDO O QUER DIZER QUANDO AS MULHERES FALAM QUE OS HOMENS SÃO FROUXOS! !  não se esqueça de se inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar",0,0,"MULHER EXPLICANDO O QUER DIZER QUANDO AS MULHERES FALAM QUE OS HOMENS SÃO FROUXOS! seja bem vindo a mais um vídeo do canal, hoje vamosMULHER EXPLICANDO O QUER DIZER QUANDO AS MULHERES FALAM QUE OS HOMENS SÃO FROUXOS! !  não se esqueça de se inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar",0.37751234,0.27888989448547363,0.37751234,0.023411209,0.2839175,0.24903896,videos
video_17431,"MSOL FALOU QUE A UNICA SOLUÇÃO FOI TRABALHAR NO JOB! #relaciomento #humor #amelhorredpillvemdelas Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;MSOL FALOU QUE A UNICA SOLUÇÃO FOI TRABALHAR NO JOB!",1,1,"MSOL FALOU QUE A UNICA SOLUÇÃO FOI TRABALHAR NO JOB! #relaciomento #humor #amelhorredpillvemdelas Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;MSOL FALOU QUE A UNICA SOLUÇÃO FOI TRABALHAR NO JOB!",0.10696511,0.24694228172302246,0.10696511,0.0074005127,0.01666154,0.024511116,videos
video_17438,"PAGAR UMA GP É MAIS BARATO! Por que os Homens preferem sair com GP? ✅👉  Se você gostou do meu conteúdo e quer ajudar o Canal, faça a sua doação aqui: 👇👇👇 (Vai me ajudar muito 🙏)https://livepix.gg/fabricioacunha✅👉 SERVIÇOS E CURSOS: Acesse o link abaixo 👇👇👇https://papodehomem.my.canva.site/fabricio✅👉 CURSO DE SEDUÇÃO [APRENDA A ARTE DA SEDUÇÃO] Acesse o link abaixo 👇👇👇https://payment.ticto.app/OADA42DF7✅👉RECONQUISTE A SUA EX DE VOLTAAcesse o link abaixo 👇👇👇https://payment.ticto.app/O42378241Hoje em dia, cada vez mais homens estão preferindo pagar garotas de programa (GP) do que tentar um relacionamento com mulheres normais. Isso acontece porque as mulheres modernas estão exigindo cada vez mais, querendo que o homem pague tudo, banque saídas caras e, no final, não querem se envolver de verdade. O custo emocional, financeiro e psicológico de um namoro se tornou alto demais para o homem médio. Muitos homens perceberam que pagar uma profissional é mais barato, mais objetivo e, principalmente, livre de problemas e cobranças. Neste vídeo, eu mostro a realidade sem filtros: por que tantos homens estão fugindo dos relacionamentos e preferindo investir em si mesmos ou simplesmente resolver suas necessidades de forma direta, sem ser explorado ou humilhado.",1,1,"PAGAR UMA GP É MAIS BARATO! Por que os Homens preferem sair com GP? ✅👉  Se você gostou do meu conteúdo e quer ajudar o Canal, faça a sua doação aqui: 👇👇👇 (Vai me ajudar muito 🙏)https://livepix.gg/fabricioacunha✅👉 SERVIÇOS E CURSOS: Acesse o link abaixo 👇👇👇https://papodehomem.my.canva.site/fabricio✅👉 CURSO DE SEDUÇÃO [APRENDA A ARTE DA SEDUÇÃO] Acesse o link abaixo 👇👇👇https://payment.ticto.app/OADA42DF7✅👉RECONQUISTE A SUA EX DE VOLTAAcesse o link abaixo 👇👇👇https://payment.ticto.app/O42378241Hoje em dia, cada vez mais homens estão preferindo pagar garotas de programa (GP) do que tentar um relacionamento com mulheres normais. Isso acontece porque as mulheres modernas estão exigindo cada vez mais, querendo que o homem pague tudo, banque saídas caras e, no final, não querem se envolver de verdade. O custo emocional, financeiro e psicológico de um namoro se tornou alto demais para o homem médio. Muitos homens perceberam que pagar uma profissional é mais barato, mais objetivo e, principalmente, livre de problemas e cobranças. Neste vídeo, eu mostro a realidade sem filtros: por que tantos homens estão fugindo dos relacionamentos e preferindo investir em si mesmos ou simplesmente resolver suas necessidades de forma direta, sem ser explorado ou humilhado.",0.07371122,0.2568960189819336,0.07371122,0.0076293945,0.02138452,0.021868404,videos
video_17439,"JOB PRIMA RICA DANDO CONSELHOS FINANCEIROS! Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre JOB PRIMA RICA DANDO CONSELHOS FINANCEIROS!. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",1,0,"JOB PRIMA RICA DANDO CONSELHOS FINANCEIROS! Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre JOB PRIMA RICA DANDO CONSELHOS FINANCEIROS!. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",0.048594624,0.28592610359191895,0.048594624,0.004558563,0.010581387,0.01625293,videos
video_1745,"COMO SABER SE ELA É UMA MULHER DE BAIXO VALOR (LISTA altamente CANCELÁVEL) ⚜️ Você sabia que temos uma clube de assinatura reunindo o melhor do desenvolvimento pessoal masculino? Entre agora e faça parte do Conselho: https://bit.ly/49X2GXo⚜️ Deseja encontrar o seu propósito e encontrar sentido em tudo o que faz? Conheça as aulas de nosso curso Vocação e através deste conhecimento dê significado a sua vida. → https://bit.ly/3qw7PUk📚 Livros que indico• A História da Virilidade ➽ https://amzn.to/3QJBEs0• O Código dos Homens ➽ https://amzn.to/3JVDGD6• Disciplina é Liberdade ➽ https://amzn.to/3QmTXDz• Responsabilidade Extrema ➽ https://amzn.to/3pgHxRI• Hábitos Atômicos ➽ https://amzn.to/3SMBlyt• A Coragem de Não Agradar ➽ https://amzn.to/3B6IPnY• A Arte de Fazer Acontencer➽ https://amzn.to/3B7sL5D• Como Fazer Amigos E Influenciar Pessoas ➽ https://amzn.to/3qJmpVj• A Educação Da Vontade ➽ https://amzn.to/3DhWQSJ• A Vida Intelectual ➽ https://amzn.to/3QwDrQA• Como Ler Livros ➽ https://amzn.to/3Qpumt2• Como Estudar E Como Aprender ➽ https://amzn.to/3RJmpQE• O Ego É o Seu Inimigo ➽ https://amzn.to/3eC5eCe• A Arte De Viver Melhor ➽ https://amzn.to/3U8ua4y🎥 Ferramentas De Estudo:• Kindle 10a. geração ➽ https://amzn.to/3AknDvB• Caderno Preto Minimalista ➽ https://amzn.to/3xaI643• Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",1,1,"COMO SABER SE ELA É UMA MULHER DE BAIXO VALOR (LISTA altamente CANCELÁVEL) ⚜️ Você sabia que temos uma clube de assinatura reunindo o melhor do desenvolvimento pessoal masculino? Entre agora e faça parte do Conselho: https://bit.ly/49X2GXo⚜️ Deseja encontrar o seu propósito e encontrar sentido em tudo o que faz? Conheça as aulas de nosso curso Vocação e através deste conhecimento dê significado a sua vida. → https://bit.ly/3qw7PUk📚 Livros que indico• A História da Virilidade ➽ https://amzn.to/3QJBEs0• O Código dos Homens ➽ https://amzn.to/3JVDGD6• Disciplina é Liberdade ➽ https://amzn.to/3QmTXDz• Responsabilidade Extrema ➽ https://amzn.to/3pgHxRI• Hábitos Atômicos ➽ https://amzn.to/3SMBlyt• A Coragem de Não Agradar ➽ https://amzn.to/3B6IPnY• A Arte de Fazer Acontencer➽ https://amzn.to/3B7sL5D• Como Fazer Amigos E Influenciar Pessoas ➽ https://amzn.to/3qJmpVj• A Educação Da Vontade ➽ https://amzn.to/3DhWQSJ• A Vida Intelectual ➽ https://amzn.to/3QwDrQA• Como Ler Livros ➽ https://amzn.to/3Qpumt2• Como Estudar E Como Aprender ➽ https://amzn.to/3RJmpQE• O Ego É o Seu Inimigo ➽ https://amzn.to/3eC5eCe• A Arte De Viver Melhor ➽ https://amzn.to/3U8ua4y🎥 Ferramentas De Estudo:• Kindle 10a. geração ➽ https://amzn.to/3AknDvB• Caderno Preto Minimalista ➽ https://amzn.to/3xaI643• Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",0.10783285,0.28540539741516113,0.10783285,0.014898917,0.089973204,0.06564732,videos
video_1747,"O TRISTE FIM DO JOGADOR ROBERTO CARLOS (Tenebroso) Compre na Growth e use o cupom CONSELHO:https://www.gsuplementos.com.br/Junte-se ao Conselho, transforme seus hábitos: https://bit.ly/49X2GXoEntre na imersão Vocação e dê sentido a sua vida: https://bit.ly/3qw7PUk📚 Livros que recomendo:Como aprende melhor: https://amzn.to/4cU0VKOProdutividade e pessoas: https://amzn.to/4g4oPWPComo dominar a mente: https://amzn.to/4g5m4EFRelacionamentos: https://amzn.to/4cU1jJgFicções clássicas para homens: https://amzn.to/3AY1u8YFicções para seu filho homem: https://amzn.to/3XoXSpv🎥 Ferramentas De Estudo:Samsung Galaxy Book3: https://amzn.to/3yS6TOyKindle Oasis 8GB: https://amzn.to/3z45l3YCaderno Preto Minimalista ➽ https://amzn.to/3xaI643Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",0,0,"O TRISTE FIM DO JOGADOR ROBERTO CARLOS (Tenebroso) Compre na Growth e use o cupom CONSELHO:https://www.gsuplementos.com.br/Junte-se ao Conselho, transforme seus hábitos: https://bit.ly/49X2GXoEntre na imersão Vocação e dê sentido a sua vida: https://bit.ly/3qw7PUk📚 Livros que recomendo:Como aprende melhor: https://amzn.to/4cU0VKOProdutividade e pessoas: https://amzn.to/4g4oPWPComo dominar a mente: https://amzn.to/4g5m4EFRelacionamentos: https://amzn.to/4cU1jJgFicções clássicas para homens: https://amzn.to/3AY1u8YFicções para seu filho homem: https://amzn.to/3XoXSpv🎥 Ferramentas De Estudo:Samsung Galaxy Book3: https://amzn.to/3yS6TOyKindle Oasis 8GB: https://amzn.to/3z45l3YCaderno Preto Minimalista ➽ https://amzn.to/3xaI643Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",0.0063348687,0.2633056640625,0.0035813276,0.00064849854,0.000707584,0.0063348687,videos
