id_video_anonimizado,text,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column,threshold_aplicado,pred_label
video_1956,Sai de casa se envolve com muitos e depois ela volta arrependida 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Sai de casa se envolve com muitos e depois ela volta arrependida 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.17285149,0.0394177436828613,0.17285149,0.017158391,0.012240025,0.032689095,videos_misoginia,0,final_misoginia,0.2,0
video_1983,"O MAIOR QI DO BRASIL CHEGOU NO REDCAST: HINDEMBURG MELÃO JR. ▶ Junior Masters veste Insider 👕 Ganhe 12% OFF em todo o site usando o cupom REDCAST12! #insiderstoreAcesse: https://www.insiderstore.com.br/RedCast▶ TREINAMENTO BITCOIN BLACKPILLhttps://go.hotmart.com/E91436514A?dp=1▶ FTW SUPLEMENTOSUSE O CUMPOM ""RED"" E GANHE 10% DE DESCONTOhttps://www.ftw.com.br/?parceiro=9755▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   .AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.",0,0,"O MAIOR QI DO BRASIL CHEGOU NO REDCAST: HINDEMBURG MELÃO JR. ▶ Junior Masters veste Insider 👕 Ganhe 12% OFF em todo o site usando o cupom REDCAST12! #insiderstoreAcesse: https://www.insiderstore.com.br/RedCast▶ TREINAMENTO BITCOIN BLACKPILLhttps://go.hotmart.com/E91436514A?dp=1▶ FTW SUPLEMENTOSUSE O CUMPOM ""RED"" E GANHE 10% DE DESCONTOhttps://www.ftw.com.br/?parceiro=9755▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   .AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.",0.119997114,0.0948367118835449,0.119997114,0.0125103295,0.012541492,0.02657372,videos_misoginia,0,final_misoginia,0.2,0
video_2006,E o “na saúde e na doença” não existe mais. #antiotario #redpill #rafaelaires,0,0,E o “na saúde e na doença” não existe mais. #antiotario #redpill #rafaelaires,0.025674535,0.0705327987670898,0.025674535,0.0010538101,0.0039957687,0.013250912,videos_misoginia,0,final_misoginia,0.2,0
video_202,Eu não tenho amigas e nem pretendo ter 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,0,Eu não tenho amigas e nem pretendo ter 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0.23812068,0.067145824432373,0.23812068,0.02296847,0.039972372,0.046178754,videos_misoginia,0,final_misoginia,0.2,1
video_2026,Criança não usa biquíni tá? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Criança não usa biquíni tá? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.1693855,0.0909931659698486,0.1693855,0.013285006,0.01465176,0.030375287,videos_misoginia,0,final_misoginia,0.2,0
video_2065,"SUPER XANDÃO ENCONTROU A RED (e se arrependeu amargamente) Compre na Growth e use o cupom CONSELHO:https://www.gsuplementos.com.br/Junte-se ao Conselho, transforme seus hábitos: https://bit.ly/49X2GXoEntre na imersão Vocação e dê sentido a sua vida: https://bit.ly/3qw7PUk📚 Livros que recomendo:Como aprende melhor: https://amzn.to/4cU0VKOProdutividade e pessoas: https://amzn.to/4g4oPWPComo dominar a mente: https://amzn.to/4g5m4EFRelacionamentos: https://amzn.to/4cU1jJgFicções clássicas para homens: https://amzn.to/3AY1u8YFicções para seu filho homem: https://amzn.to/3XoXSpv🎥 Ferramentas De Estudo:Samsung Galaxy Book3: https://amzn.to/3yS6TOyKindle Oasis 8GB: https://amzn.to/3z45l3YCaderno Preto Minimalista ➽ https://amzn.to/3xaI643Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",0,0,"SUPER XANDÃO ENCONTROU A RED (e se arrependeu amargamente) Compre na Growth e use o cupom CONSELHO:https://www.gsuplementos.com.br/Junte-se ao Conselho, transforme seus hábitos: https://bit.ly/49X2GXoEntre na imersão Vocação e dê sentido a sua vida: https://bit.ly/3qw7PUk📚 Livros que recomendo:Como aprende melhor: https://amzn.to/4cU0VKOProdutividade e pessoas: https://amzn.to/4g4oPWPComo dominar a mente: https://amzn.to/4g5m4EFRelacionamentos: https://amzn.to/4cU1jJgFicções clássicas para homens: https://amzn.to/3AY1u8YFicções para seu filho homem: https://amzn.to/3XoXSpv🎥 Ferramentas De Estudo:Samsung Galaxy Book3: https://amzn.to/3yS6TOyKindle Oasis 8GB: https://amzn.to/3z45l3YCaderno Preto Minimalista ➽ https://amzn.to/3xaI643Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",0.009047564,0.0489015579223632,0.009047564,0.0011396408,0.0013411723,0.008424882,videos_misoginia,0,final_misoginia,0.2,0
video_2091,O sim no amor é muito claro 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,O sim no amor é muito claro 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.112333365,0.0584256649017334,0.112333365,0.009422302,0.009915425,0.01767874,videos_misoginia,0,final_misoginia,0.2,0
video_2169,E 100 % de pegar uma DST 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0,0,E 100 % de pegar uma DST 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0.050573748,0.0892310142517089,0.050573748,0.00459671,0.008213525,0.014884921,videos_misoginia,0,final_misoginia,0.2,0
video_2203,“O que você mais admira nele depois de 40 anos de casamento?”,0,0,“O que você mais admira nele depois de 40 anos de casamento?”,0.01834645,0.0445656776428222,0.01834645,0.0006532669,0.0028673338,0.009450888,videos_misoginia,0,final_misoginia,0.2,0
video_2212,10 MENTIRAS QUE AS MULHERES CONTAM Clique no link e me siga no novo Instagram  :https://www.instagram.com/sedutorafro22TENHA A MULHER QUE QUISER AUMENTANDO SEU VSM:https://sedutorafro.com.br/aulaodevsm/,1,1,10 MENTIRAS QUE AS MULHERES CONTAM Clique no link e me siga no novo Instagram  :https://www.instagram.com/sedutorafro22TENHA A MULHER QUE QUISER AUMENTANDO SEU VSM:https://sedutorafro.com.br/aulaodevsm/,0.2553839,0.0677142143249511,0.2553839,0.018449519,0.15517195,0.082372494,videos_misoginia,1,final_misoginia,0.2,1
video_2304,Amizade e conversa com o ex 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,0,Amizade e conversa com o ex 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0.23739935,0.0906665325164794,0.23739935,0.021548226,0.017364962,0.027841117,videos_misoginia,0,final_misoginia,0.2,1
video_2327,Será que esta dando resultado? 🤔 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0,0,Será que esta dando resultado? 🤔 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0.024731753,0.0867323875427246,0.024731753,0.0020122528,0.004846719,0.010818896,videos_misoginia,0,final_misoginia,0.2,0
video_2357,"Mulheres e homens sem filhos, devem priorizar parceiros que tbm não tenham filhos? ",0,0,"Mulheres e homens sem filhos, devem priorizar parceiros que tbm não tenham filhos? ",0.024731753,0.052626609802246,0.024731753,0.0012779236,0.014752249,0.012794908,videos_misoginia,0,final_misoginia,0.2,0
video_2358,“Uma pessoa que a qualquer coisa já fala que vai embora é uma pessoa que não tem compromisso”,0,0,“Uma pessoa que a qualquer coisa já fala que vai embora é uma pessoa que não tem compromisso”,0.04067813,0.0528674125671386,0.04067813,0.00081062317,0.0027748393,0.020901557,videos_misoginia,0,final_misoginia,0.2,0
video_2425,"Ele só falou verdades kkk #homem #homens #homemdevalor #homemmoderno #motivação Ela Pediu Pra Você Construir no Terreno da Mãe Dela | A Armadilha Silenciosa Que Já Destruiu Muitos HomensEla te chama de parceiro.Fala em futuro.Diz que não quer luxo — só amor.Mas o plano real é outro:• Você banca.• Você constrói.• Você assina.E o terreno?Não é seu.Nunca será.Está no nome da sogra.Você virou pedreiro emocional de um império que nunca será seu.Neste vídeo, você vai entender:• Por que muitos homens caem nessa armadilha sem perceber• Como o sistema protege o lado feminino e deixa o homem sem chão — literalmente• E o que fazer para nunca mais ser usado como ferramenta de construção emocional e financeiraAssista até o final.Porque você não foi feito pra ser ferramenta…Você foi feito pra ser construtor da própria liberdade.---HASHTAGS:#HomemDesperto #RelacionamentoModerno #ConstruaParaVocê #ArmadilhaDaCasa #TerrenoDaSogra #SaiaDaMatrix #VelhoSábio #ProtejaSeuFuturo #AutoValorizaçãoMasculina",1,1,"Ele só falou verdades kkk #homem #homens #homemdevalor #homemmoderno #motivação Ela Pediu Pra Você Construir no Terreno da Mãe Dela | A Armadilha Silenciosa Que Já Destruiu Muitos HomensEla te chama de parceiro.Fala em futuro.Diz que não quer luxo — só amor.Mas o plano real é outro:• Você banca.• Você constrói.• Você assina.E o terreno?Não é seu.Nunca será.Está no nome da sogra.Você virou pedreiro emocional de um império que nunca será seu.Neste vídeo, você vai entender:• Por que muitos homens caem nessa armadilha sem perceber• Como o sistema protege o lado feminino e deixa o homem sem chão — literalmente• E o que fazer para nunca mais ser usado como ferramenta de construção emocional e financeiraAssista até o final.Porque você não foi feito pra ser ferramenta…Você foi feito pra ser construtor da própria liberdade.---HASHTAGS:#HomemDesperto #RelacionamentoModerno #ConstruaParaVocê #ArmadilhaDaCasa #TerrenoDaSogra #SaiaDaMatrix #VelhoSábio #ProtejaSeuFuturo #AutoValorizaçãoMasculina",0.013440913,0.0892384052276611,0.01218908,0.002670288,0.0035887922,0.013440913,videos_misoginia,1,final_misoginia,0.2,0
video_2443,"Ela Tentou CHANTAGEAR Um GADO e Acabou Sendo PROCESSADA Hoje no hackeando a matrix, tem uma senhora falando que um homem comporometido, sempre interagia com suas publicações, até que um dia ela cansou dessa situação e chantageou o cara, que ele mandasse um pix de 500 reais, ou ela contaria tudo pra namorada dele.        ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:Ela Tentou CHANTAGEAR Um GADO e Acabou Sendo PROCESSADAhttps://youtu.be/id_-Pcw3vv0",0,1,"Ela Tentou CHANTAGEAR Um GADO e Acabou Sendo PROCESSADA Hoje no hackeando a matrix, tem uma senhora falando que um homem comporometido, sempre interagia com suas publicações, até que um dia ela cansou dessa situação e chantageou o cara, que ele mandasse um pix de 500 reais, ou ela contaria tudo pra namorada dele.        ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:Ela Tentou CHANTAGEAR Um GADO e Acabou Sendo PROCESSADAhttps://youtu.be/id_-Pcw3vv0",0.26859093,0.0685405731201171,0.26859093,0.02430326,0.049761772,0.16551061,videos_misoginia,0,final_misoginia,0.2,1
video_2585,"Minha namorada deixou claro q todas despesas são por minha conta, todas mesmo. Ela está certa? ",0,0,"Minha namorada deixou claro q todas despesas são por minha conta, todas mesmo. Ela está certa? ",0.009173225,0.0599153041839599,0.009173225,0.00052928925,0.0021088778,0.007664877,videos_misoginia,0,final_misoginia,0.2,0
video_2614,"“Quando você sair com uma menina, observe as necessidades dela, pague uma luz, aluguel” 🍷🗿 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0,0,"“Quando você sair com uma menina, observe as necessidades dela, pague uma luz, aluguel” 🍷🗿 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0.2359567,0.0822072029113769,0.2359567,0.017739398,0.027413858,0.029604018,videos_misoginia,0,final_misoginia,0.2,1
video_2689,"Se a canoa virar, qual. Criança você salvaria? A sua ou do seu amigo? ",0,0,"Se a canoa virar, qual. Criança você salvaria? A sua ou do seu amigo? ",0.029799197,0.0683856010437011,0.029799197,0.0009012222,0.0025343532,0.017356457,videos_misoginia,0,final_misoginia,0.2,0
video_2738,"OS HOMENS PRECISAM NOS TRATAR COMO RAINHAS, SENÃO DIREMOS QUE TÊM ""SÍNDROME DE PETER PAN""! A tática de intimidação de uma parcela de mulheres intoxicadas que ainda querem ter um homem para bancá-las chega ao nível do ridículo. Como sempre, elas nunca são infantis. O problema está com os homens.Não adianta apelar para táticas de constrangimento, isso não surte mais efeito. Não vamos mais sustentar mulheres que não faze mais o mínimo que deveriam fazer em um relacionamento sério.https://youtu.be/iM_Ru556AZ0?si=7JxhZxosFpys4GLS#relacionamento #casamento",1,1,"OS HOMENS PRECISAM NOS TRATAR COMO RAINHAS, SENÃO DIREMOS QUE TÊM ""SÍNDROME DE PETER PAN""! A tática de intimidação de uma parcela de mulheres intoxicadas que ainda querem ter um homem para bancá-las chega ao nível do ridículo. Como sempre, elas nunca são infantis. O problema está com os homens.Não adianta apelar para táticas de constrangimento, isso não surte mais efeito. Não vamos mais sustentar mulheres que não faze mais o mínimo que deveriam fazer em um relacionamento sério.https://youtu.be/iM_Ru556AZ0?si=7JxhZxosFpys4GLS#relacionamento #casamento",0.47357693,0.0500526428222656,0.4475325,0.023076924,0.44690517,0.47357693,videos_misoginia,1,final_misoginia,0.2,1
video_2752,Comprei um bebê reborn 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Comprei um bebê reborn 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.25462922,0.0986533164978027,0.25462922,0.023076924,0.034300596,0.061451588,videos_misoginia,0,final_misoginia,0.2,1
video_2819,Isso diz se você deve ir ao segundo encontro,0,0,Isso diz se você deve ir ao segundo encontro,0.012503231,0.1017525196075439,0.012503231,0.0007534027,0.0019608864,0.0077598775,videos_misoginia,0,final_misoginia,0.2,0
video_2831,Você é um homem que se domina?👊🏽,0,0,Você é um homem que se domina?👊🏽,0.1140901,0.0930230617523193,0.1140901,0.0023174286,0.005105704,0.0820023,videos_misoginia,0,final_misoginia,0.2,0
video_2876,“O cara que te viu rodar na mão de todos os amigo dele não vai te chamar pra sair” 🍷🗿 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,1,0,“O cara que te viu rodar na mão de todos os amigo dele não vai te chamar pra sair” 🍷🗿 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.15324512,0.0807178020477294,0.15324512,0.009536743,0.009693438,0.021481665,videos_misoginia,1,final_misoginia,0.2,0
video_2896,"A mãe deste homem avisou #homem #homens #homemdevalor #homemmoderno #motivação 💔 **A Farsa que Te Venderam sobre o Amor e Você Acreditou** 💔Neste episódio do nosso podcast, vamos desmistificar os mitos e as ilusões que cercam o amor romântico que muitos homens acreditam. Vamos explorar as mensagens enganosas da mídia, da cultura e até mesmo de relacionamentos anteriores que podem ter moldado uma visão distorcida do amor.Discutiremos como esses ideais podem levar à desilusão e à frustração, e como encontrar uma perspectiva mais realista e saudável sobre o amor. Prepare-se para reflexões que podem transformar sua visão e suas experiências amorosas!✨ **Não se esqueça de curtir, compartilhar e se inscrever para mais conteúdos sobre relacionamentos e autoconhecimento!** ✨### Hashtags:#Amor #Desmistificando #Relacionamentos #MitosDoAmor #SaúdeEmocional #Autoconhecimento #Podcast #Reflexões Se precisar de mais alguma coisa, é só avisar!",0,0,"A mãe deste homem avisou #homem #homens #homemdevalor #homemmoderno #motivação 💔 **A Farsa que Te Venderam sobre o Amor e Você Acreditou** 💔Neste episódio do nosso podcast, vamos desmistificar os mitos e as ilusões que cercam o amor romântico que muitos homens acreditam. Vamos explorar as mensagens enganosas da mídia, da cultura e até mesmo de relacionamentos anteriores que podem ter moldado uma visão distorcida do amor.Discutiremos como esses ideais podem levar à desilusão e à frustração, e como encontrar uma perspectiva mais realista e saudável sobre o amor. Prepare-se para reflexões que podem transformar sua visão e suas experiências amorosas!✨ **Não se esqueça de curtir, compartilhar e se inscrever para mais conteúdos sobre relacionamentos e autoconhecimento!** ✨### Hashtags:#Amor #Desmistificando #Relacionamentos #MitosDoAmor #SaúdeEmocional #Autoconhecimento #Podcast #Reflexões Se precisar de mais alguma coisa, é só avisar!",0.0926474,0.1069087982177734,0.0926474,0.0059509277,0.02238941,0.034451995,videos_misoginia,0,final_misoginia,0.2,0
video_2956,"Casada, patrão falou que se eu não ficar com ele, me demite. Não sei o que fazer. Amo meu marido. ",0,0,"Casada, patrão falou que se eu não ficar com ele, me demite. Não sei o que fazer. Amo meu marido. ",0.019100413,0.0957388877868652,0.019100413,0.00084400177,0.0026083488,0.011882903,videos_misoginia,0,final_misoginia,0.2,0
video_3043,Mas um dia na CLT kkkk #homem #homens #homemdevalor #homemmoderno #motivação,0,0,Mas um dia na CLT kkkk #homem #homens #homemdevalor #homemmoderno #motivação,0.09828771,0.0680406093597412,0.09828771,0.009422302,0.026207991,0.029273475,videos_misoginia,0,final_misoginia,0.2,0
video_3105,Nós não estamos preparadas para sermos mães de meninos 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Nós não estamos preparadas para sermos mães de meninos 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.19029272,0.045907974243164,0.19029272,0.016641939,0.022791367,0.042665333,videos_misoginia,0,final_misoginia,0.2,0
video_3141,“Você aceitaria para sua filha um homem igual a você?” #rafaelaires #antiotario #redpill,0,0,“Você aceitaria para sua filha um homem igual a você?” #rafaelaires #antiotario #redpill,0.11036996,0.0830814838409423,0.11036996,0.0035095215,0.026007013,0.032468732,videos_misoginia,0,final_misoginia,0.2,0
video_3159,"O Triste Fim Do Roberto Carlos -[ O QUE TÁ ACONTECENDO COM ELE??? ] Hoje no  hackeanda a matrix tem uma gravação em que aparece o cantor Roberto Carlos reclamando  por ele estar supostamente com a concentração comprometida    ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:O Triste Fim Do Roberto Carlos -[ O QUE TÁ ACONCENDO COM ELE??? ]https://youtu.be/wTocmutTa4I",0,0,"O Triste Fim Do Roberto Carlos -[ O QUE TÁ ACONTECENDO COM ELE??? ] Hoje no  hackeanda a matrix tem uma gravação em que aparece o cantor Roberto Carlos reclamando  por ele estar supostamente com a concentração comprometida    ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:O Triste Fim Do Roberto Carlos -[ O QUE TÁ ACONCENDO COM ELE??? ]https://youtu.be/wTocmutTa4I",0.09481675,0.0942304134368896,0.09481675,0.00793457,0.014953227,0.03768798,videos_misoginia,0,final_misoginia,0.2,0
